sentiment,reviews,type_product,aspect,normalized_text,tokenized_text
5,"Sách hay đáng để đọc, chất lượng in ấn tốt, giao hàng đúng hẹn.",0,"[2, 4]","sách hay đáng để đọc, chất lượng in ấn tốt, giao hàng đúng hẹn.","sách hay đáng để đọc , chất_lượng in_ấn tốt , giao hàng đúng hẹn ."
5,Huu ivh,0,[0],huu ivh,huu ivh
5,Sách hay hướng dẫn kỹ,0,[2],sách hay hướng dẫn kỹ,sách hay hướng_dẫn kỹ
3,Đơn tiki nay ko đóng hộp giấy nên bị thủng rách góc sách,0,[0],đơn tiki nay không đóng hộp giấy nên bị thủng rách góc sách,đơn tiki nay không đóng_hộp giấy nên bị thủng rách góc sách
4,"Cuốn sách cung cắp thông tin cần thiết, thực tế, thao tác liên quan. Giao hàng nhanh, sáng đặt chiều có.",0,[4],"cuốn sách cung cắp thông tin cần thiết, thực tế, thao tác liên quan. giao hàng nhanh, sáng đặt chiều có.","cuốn sách cung cắp thông_tin cần_thiết , thực_tế , thao_tác liên_quan . giao hàng nhanh , sáng đặt chiều có ."
4,"Sách hay, ích lợi! Nên đọc và thực chiến.",0,[2],"sách hay, ích lợi! nên đọc và thực chiến.","sách hay , ích_lợi ! nên đọc và thực chiến ."
3,"Sách không hay, nội dung viết chung chung, không thực chiến được gì như tựa đề sách.",0,[2],"sách không hay, nội dung viết chung chung, không thực chiến được gì như tựa đề sách.","sách không hay , nội_dung viết chung_chung , không thực chiến được gì như tựa đề sách ."
1,Sách như vỡ lòng thôi mà thực chiến cơ đấy. Mọi người không nên mua,0,[2],sách như vỡ lòng thôi mà thực chiến cơ đấy. mọi người không nên mua,sách như vỡ_lòng thôi mà thực chiến cơ đấy . mọi người không nên mua
4,"Sách hay hướng dẫn chi tiết, bề mặt sách hơi bụi xíu. Giao hàng nhanh",0,"[2, 4]","sách hay hướng dẫn chi tiết, bề mặt sách hơi bụi xíu. giao hàng nhanh","sách hay hướng_dẫn chi_tiết , bề_mặt sách hơi bụi xíu . giao hàng nhanh"
3,nội dung sách hơi bị lan man.,0,[2],nội dung sách hơi bị lan man.,nội_dung sách hơi bị lan_man .
4,tôi chưa nhận dc book mark,0,[2],tôi chưa nhận được book mark,tôi chưa nhận được book mark
1,Bị lặp lại nhiều.hình ảnh cũng k như mong muốn.,0,[2],bị lặp lại nhiều.hình ảnh cũng không như mong muốn.,bị lặp lại nhiều . hình_ảnh cũng không như mong_muốn .
5,"Sách tốt, đẹp mặc dù ko được bọc kính. Nội dung có vẻ khá là hay mình chỉ mới đọc sơ qua thôi . Quyển sách này có một bản của NXB Lao Động được dịch Nghệ thuật tư duy phản biển đắt hơn nữa do ngoại hình bắt mắt hơn, nên thấy vui vui khi mua trúng quyển này, với phần dịch cũng rõ ràng dù bìa ko đẹp bằng. Ngoài ra sau mỗi phần còn có vài trang trống để ghi chú nữa. Thu gọn",0,"[2, 3]","sách tốt, đẹp mặc dù không được bọc kính. nội dung có vẻ khá là hay mình chỉ mới đọc sơ qua thôi . quyển sách này có một bản của nxb lao động được dịch nghệ thuật tư duy phản biển đắt hơn nữa do ngoại hình bắt mắt hơn, nên thấy vui vui khi mua trúng quyển này, với phần dịch cũng rõ ràng dù bìa không đẹp bằng. ngoài ra sau mỗi phần còn có vài trang trống để ghi chú nữa.","sách tốt , đẹp mặc_dù không được bọc kính . nội_dung có vẻ khá là hay mình chỉ mới đọc sơ qua thôi . quyển sách này có một bản của nxb lao_động được dịch nghệ_thuật tư_duy phản_biển đắt hơn nữa do ngoại_hình bắt_mắt hơn , nên thấy vui vui khi mua trúng quyển này , với phần dịch cũng rõ_ràng dù bìa không đẹp bằng . ngoài_ra sau mỗi phần còn có vài trang trống để ghi_chú nữa ."
5,"Ship rất nhanh Sách được bọc cẩn thận, nhận sách mới nguyên còn thơm mùi giấy mới, in nét, giấy đẹp, ko có gì để chê cả Nội dung chưa đọc",0,"[2, 4]","giao hàng rất nhanh sách được bọc cẩn thận, nhận sách mới nguyên còn thơm mùi giấy mới, in nét, giấy đẹp, không có gì để chê cả nội dung chưa đọc","giao hàng rất nhanh sách được bọc cẩn_thận , nhận sách mới nguyên còn thơm mùi giấy mới , in nét , giấy đẹp , không có gì để chê cả nội_dung chưa đọc"
5,"Giao hàng nhanh, đặt 2 ngày đã có hàng. Đóng gói hơi thất vọng, không có bọc chống sốc cũng không có bọc kính nhưng sản phẩm k bị hư hao. Sách khá nhỏ. mình cho 4 5",0,"[2, 4]","giao hàng nhanh, đặt 2 ngày đã có hàng. đóng gói hơi thất vọng, không có bọc chống sốc cũng không có bọc kính nhưng sản phẩm không bị hư hao. sách khá nhỏ. mình cho 4 5","giao hàng nhanh , đặt 2 ngày đã có hàng . đóng_gói hơi thất_vọng , không có bọc chống sốc cũng không có bọc kính nhưng sản_phẩm không bị hư_hao . sách khá nhỏ . mình cho 4 5"
5,"Rèn Luyện Tư Duy Phản Biện là một cuốn sách đáng đọc, để chúng ta có thêm một góc nhìn khoa học và sâu sắc hơn về những khả năng của não bộ. Hãy xây dựng cho mình một tư duy hệ thống, bài bản và sắc bén để thích nghi tốt hơn với công việc và cuộc sống. Thu gọn",0,[2],"rèn luyện tư duy phản biện là một cuốn sách đáng đọc, để chúng ta có thêm một góc nhìn khoa học và sâu sắc hơn về những khả năng của não bộ. hãy xây dựng cho mình một tư duy hệ thống, bài bản và sắc bén để thích nghi tốt hơn với công việc và cuộc sống.","rèn_luyện tư_duy phản_biện là một cuốn sách đáng đọc , để chúng_ta có thêm một góc nhìn khoa_học và sâu_sắc hơn về những khả_năng của não bộ . hãy xây_dựng cho mình một tư_duy hệ_thống , bài_bản và sắc_bén để thích_nghi tốt hơn với công_việc và cuộc_sống ."
5,"Sách ship nhanh, mình chưa kịp đọc nhưng thấy hình thức khá ổn, chữ nghĩa in rõ và đẹp. Có hình minh họa và có phần note riêng cho bạn nào cần nữa.",0,"[2, 4]","sách giao hàng nhanh, mình chưa kịp đọc nhưng thấy hình thức khá ổn, chữ nghĩa in rõ và đẹp. có hình minh họa và có phần note riêng cho bạn nào cần nữa.","sách giao hàng nhanh , mình chưa kịp đọc nhưng thấy hình_thức khá ổn , chữ_nghĩa in rõ và đẹp . có hình minh_họa và có phần note riêng cho bạn nào cần nữa ."
5,"sách đẹp, bìa cứng, nội dung chưa đọc nên chưa đánh giá được. sẽ ủng hộ shop lần sau. p s hình ảnh chỉ mang tính chất minh hoạ.",0,"[1, 2, 3]","sách đẹp, bìa cứng, nội dung chưa đọc nên chưa đánh giá được. sẽ ủng hộ cửa hàng lần sau. p s hình ảnh chỉ mang tính chất minh hoạ.","sách đẹp , bìa cứng , nội_dung chưa đọc nên chưa đánh_giá được . sẽ ủng_hộ cửa_hàng lần sau . p s hình_ảnh chỉ mang tính_chất minh_hoạ ."
5,"sách viết cô đọng, súc tích. Với mình, điểm thành công nhất ở sách chỉ ra những sai lầm và thuyết phục, giúp chúng ta nhận thức được rằng ý thức não bộ ký ức của chúng ta không phải lúc nào cũng phản...",0,[2],"sách viết cô đọng, súc tích. với mình, điểm thành công nhất ở sách chỉ ra những sai lầm và thuyết phục, giúp chúng ta nhận thức được rằng ý thức não bộ ký ức của chúng ta không phải lúc nào cũng phản...","sách viết cô_đọng , súc_tích . với mình , điểm thành_công nhất ở sách chỉ ra những sai_lầm và thuyết_phục , giúp chúng_ta nhận_thức được rằng ý_thức não bộ ký_ức của chúng_ta không phải lúc_nào cũng phản ..."
5,"Đọc xg cuốn này hoài nghi bản thân luôn. Sách hay đưa ra những lí luận tốt, nhưng lý thuyết là 1 chuyện áp dụng là cả 1 vấn đề. Nên đọc sách ko chỉ 1 lần là xg, chắc cuốn này sẽ lấy khá nhiều thời gian...",0,"[2, 3]","đọc xg cuốn này hoài nghi bản thân luôn. sách hay đưa ra những lí luận tốt, nhưng lý thuyết là 1 chuyện áp dụng là cả 1 vấn đề. nên đọc sách không chỉ 1 lần là xg, chắc cuốn này sẽ lấy khá nhiều thời gian...","đọc xg cuốn này hoài_nghi bản_thân luôn . sách hay đưa ra những lí_luận tốt , nhưng lý_thuyết là 1 chuyện áp_dụng là cả 1 vấn_đề . nên đọc sách không chỉ 1 lần là xg , chắc cuốn này sẽ lấy khá nhiều thời_gian ..."
5,Quyển sách Tư duy phản biện của tác giả Albert Rutherford là một tài liệu hữu ích cho những ai muốn nâng cao khả năng suy luận và phân tích vấn đề. Tác giả đã trình bày rõ ràng các khái niệm cơ bản về...,0,[0],quyển sách tư duy phản biện của tác giả albert rutherford là một tài liệu hữu ích cho những ai muốn nâng cao khả năng suy luận và phân tích vấn đề. tác giả đã trình bày rõ ràng các khái niệm cơ bản về...,quyển sách tư_duy phản_biện của tác_giả albert rutherford là một tài_liệu hữu_ích cho những ai muốn nâng cao khả_năng suy_luận và phân_tích vấn_đề . tác_giả đã trình_bày rõ_ràng các khái_niệm cơ_bản về ...
5,"Về Giao hàng Giao hàng nhanh Về đóng gói Tiki luôn tuyệt vời, gói đẹp Về chất lượng sách Tuyệt vời ông mặt trời Về nội dung sách toàn những tác phẩm bán chạy toàn cầu thì chất lượng không phải bàn. Về...",0,"[2, 4]","về giao hàng giao hàng nhanh về đóng gói tiki luôn tuyệt vời, gói đẹp về chất lượng sách tuyệt vời ông mặt trời về nội dung sách toàn những tác phẩm bán chạy toàn cầu thì chất lượng không phải bàn. về...","về giao hàng giao hàng nhanh về đóng_gói tiki luôn tuyệt_vời , gói đẹp về chất_lượng sách tuyệt_vời ông mặt_trời về nội_dung sách toàn những tác_phẩm bán_chạy toàn_cầu thì chất_lượng không phải bàn . về ..."
5,"Mình mới nhận được hàng! Đọc xong mình gửi feedback sau nhé! Về phần đóng gói mình cảm thấy okie, có mút chống sốc để tránh ảnh hưởng bìa sách... Shipper giao hàng nhiệt tình giao đến tận nơi làm việc của khách,... Thu gọn",0,"[1, 2, 4]","mình mới nhận được hàng! đọc xong mình gửi phản hồi sau nhé! về phần đóng gói mình cảm thấy okie, có mút chống sốc để tránh ảnh hưởng bìa sách... người giao hàng giao hàng nhiệt tình giao đến tận nơi làm việc của khách,...","mình mới nhận được hàng ! đọc xong mình gửi phản_hồi sau nhé ! về phần đóng_gói mình cảm_thấy okie , có mút chống sốc để tránh ảnh_hưởng bìa sách ... người giao hàng giao hàng nhiệt_tình giao đến tận nơi làm_việc của khách , ..."
5,I love it,0,[0],i love it,i love it
5,"Mới đọc 1 ít chương đầu thì thấy khá hay, sách cũng mỏng nên chắc đọc ko sợ ngán, mỗi tội mình ko thích sách nào lời mở đầu dài, mà cuốn này phần mở đầu đến trang 20 dài hơn cả chương khác",0,"[2, 3]","mới đọc 1 ít chương đầu thì thấy khá hay, sách cũng mỏng nên chắc đọc không sợ ngán, mỗi tội mình không thích sách nào lời mở đầu dài, mà cuốn này phần mở đầu đến trang 20 dài hơn cả chương khác","mới đọc 1 ít chương đầu thì thấy khá hay , sách cũng mỏng nên chắc đọc không sợ ngán , mỗi tội mình không thích sách nào lời mở_đầu dài , mà cuốn này phần mở_đầu đến trang 20 dài hơn cả chương khác"
5,"Cuốn sách đưa ra những mẫu nhận thức giúp bạn tham khảo để tư duy 1 vấn đề, 1 vài lời khuyên...",0,[3],"cuốn sách đưa ra những mẫu nhận thức giúp bạn tham khảo để tư duy 1 vấn đề, 1 vài lời khuyên...","cuốn sách đưa ra những mẫu nhận_thức giúp bạn tham_khảo để tư_duy 1 vấn_đề , 1 vài lời khuyên ..."
5,giao hàng nhanh kèm theo chất lượng tốt,0,"[2, 4]",giao hàng nhanh kèm theo chất lượng tốt,giao hàng nhanh kèm theo chất_lượng tốt
5,"giao hàng nhanh , chất lượng ok, sách khoản 200tr nhỏ hơn mình nghĩ",0,"[2, 4]","giao hàng nhanh , chất lượng ok, sách khoản 200tr nhỏ hơn mình nghĩ","giao hàng nhanh , chất_lượng ok , sách khoản 200tr nhỏ hơn mình nghĩ"
5,"Shipper giao khá nhanh nhe 6h35 đang ngủ bị gọi nhận hàng , sách đẹp bìa không bị gãy góc , nhưng mà có khác nhiều đường sọc trên bìa chắc do lúc vận chuyển bị",0,"[2, 4]","người giao hàng giao khá nhanh nhe 6h35 đang ngủ bị gọi nhận hàng , sách đẹp bìa không bị gãy góc , nhưng mà có khác nhiều đường sọc trên bìa chắc do lúc vận chuyển bị","người giao hàng giao khá nhanh nhe 6h35 đang ngủ bị gọi nhận hàng , sách đẹp bìa không bị gãy_góc , nhưng mà có khác nhiều đường sọc trên bìa chắc do lúc vận_chuyển bị"
5,"Sách nhỏ gọn tiện lợi, còn mùi sách mới, shop đóng gói cẩn thận phía sau sách bị dính 1 lớp bụi. Mình chưa đọc nên chưa biết nội dung ra sao",0,"[1, 2, 3, 4]","sách nhỏ gọn tiện lợi, còn mùi sách mới, cửa hàng đóng gói cẩn thận phía sau sách bị dính 1 lớp bụi. mình chưa đọc nên chưa biết nội dung ra sao","sách nhỏ gọn tiện_lợi , còn mùi sách mới , cửa_hàng đóng_gói cẩn_thận phía sau sách bị dính 1 lớp bụi . mình chưa đọc nên chưa biết nội_dung ra sao"
5,"Giao hàng nhanh, nội dung chưa đọc",0,"[2, 4]","giao hàng nhanh, nội dung chưa đọc","giao hàng nhanh , nội_dung chưa đọc"
5,"Sách xinh sách đẹp Nma sách bé chứ ko lớn, như giấy A5 A6",0,[2],"sách xinh sách đẹp nma sách bé chứ không lớn, như giấy a5 a6","sách xinh sách đẹp nma sách bé chứ không lớn , như_giấy a5 a6"
5,Ảnh không liên quan nhưng sách khá là hay và thú vị. Nó giúp mở ra những khía cạnh khác mà thường ngày mình ko để ý đến. Với những bạn ch có tư duy phản biện thì nên đọc cuốn này. Hoặc có thể quan niệm về tư duy phản biện của sẽ khác khi đọc cuốn này Thu gọn,0,[2],ảnh không liên quan nhưng sách khá là hay và thú vị. nó giúp mở ra những khía cạnh khác mà thường ngày mình không để ý đến. với những bạn cấu hình có tư duy phản biện thì nên đọc cuốn này. hoặc có thể quan niệm về tư duy phản biện của sẽ khác khi đọc cuốn này,ảnh không liên_quan nhưng sách khá là hay và thú_vị . nó giúp mở ra những khía_cạnh khác mà thường_ngày mình không để_ý đến . với những bạn cấu_hình có tư_duy phản_biện thì nên đọc cuốn này . hoặc có_thể quan_niệm về tư_duy phản_biện của sẽ khác khi đọc cuốn này
5,"Chưa đọc nên chứ biết chất lượng sách như nào,nhma được review nên mua,thấy về phần tư duy thì chăm chước cho tí",0,[2],"chưa đọc nên chứ biết chất lượng sách như nào,nhma được đánh giá nên mua,thấy về phần tư duy thì chăm chước cho tí","chưa đọc nên chứ biết chất_lượng sách như nào , nhma được đánh_giá nên mua , thấy về phần tư_duy thì chăm chước cho tí"
5,"Sách giao hàng nhanh, chất lượng sách tốt nhưng nếu Tiki đầu tư thêm xốp bao bọc sách thì ổn hơn, tránh tình trạng viền sách bị gãy như hình",0,"[2, 4]","sách giao hàng nhanh, chất lượng sách tốt nhưng nếu tiki đầu tư thêm xốp bao bọc sách thì ổn hơn, tránh tình trạng viền sách bị gãy như hình","sách giao hàng nhanh , chất_lượng sách tốt nhưng nếu tiki đầu_tư thêm xốp bao_bọc sách thì ổn hơn , tránh tình_trạng viền sách bị gãy như hình"
5,Chữ rõ ràng dễ đọc. Giấy chất lượng. Sách mỏng đọc không ngán. Nội dung dễ tiếp thu.,0,[2],chữ rõ ràng dễ đọc. giấy chất lượng. sách mỏng đọc không ngán. nội dung dễ tiếp thu.,chữ rõ_ràng dễ đọc . giấy chất_lượng . sách mỏng đọc không ngán . nội_dung dễ tiếp_thu .
5,"Nên mua ạ. Chữ rõ ràng, mực không bị nhoè, nội dung bổ ích",0,[2],"nên mua ạ. chữ rõ ràng, mực không bị nhoè, nội dung bổ ích","nên mua ạ . chữ rõ_ràng , mực không bị nhoè , nội_dung bổ_ích"
5,Sách có seal quá đẹppppppppppppppppppppppppppp. Đã vậy còn rẻ nữaaaaaaaaaaaaaaaaaaaaaa,0,"[2, 3]",sách có seal quá đẹpp. đã vậy còn rẻ nữaa,sách có seal quá đẹpp . đã vậy còn rẻ nữaa
5,"Sách nhỏ gọn, chất liệu giấy và mực in tốt. Tuy nhiên về nội dung thì mình đánh giá không cao. Sách giới thiệu sơ qua về những lý thuyết của tư duy phản biện, mới chỉ dừng lại ở lý thuyết suông, ít ví dụ minh họa thực tế và chưa đi vào chiều sâu. Đối với những bạn mong muốn nâng cao tư duy phản biện thực tế thì cuốn này không có nhiều nội dung giá trị lắm. Thu gọn",0,"[2, 3]","sách nhỏ gọn, chất liệu giấy và mực in tốt. tuy nhiên về nội dung thì mình đánh giá không cao. sách giới thiệu sơ qua về những lý thuyết của tư duy phản biện, mới chỉ dừng lại ở lý thuyết suông, ít ví dụ minh họa thực tế và chưa đi vào chiều sâu. đối với những bạn mong muốn nâng cao tư duy phản biện thực tế thì cuốn này không có nhiều nội dung giá trị lắm.","sách nhỏ gọn , chất_liệu giấy và mực in tốt . tuy_nhiên về nội_dung thì mình đánh_giá không cao . sách giới_thiệu sơ qua về những lý_thuyết của tư_duy phản_biện , mới chỉ dừng lại ở lý_thuyết suông , ít ví_dụ minh_họa thực_tế và chưa đi vào chiều sâu . đối_với những bạn mong_muốn nâng cao tư_duy phản_biện thực_tế thì cuốn này không có nhiều nội_dung giá_trị lắm ."
5,hay hay,0,[2],hay hay,hay_hay
5,lần đầu tiên mua sách của tiki mà có cảm tình k tốt. khác k bọc gì cả chỉ bỏ trong họp các góc sách bị nhàu hết. nhưng mình vẫn đánh giá 5 sao. mong shop cẩn thận hơn,0,"[1, 2, 3]",lần đầu tiên mua sách của tiki mà có cảm tình không tốt. khác không bọc gì cả chỉ bỏ trong họp các góc sách bị nhàu hết. nhưng mình vẫn đánh giá 5 sao. mong cửa hàng cẩn thận hơn,lần đầu_tiên mua sách của tiki mà có cảm_tình không tốt . khác không bọc gì cả chỉ bỏ trong họp các góc sách bị nhàu hết . nhưng mình vẫn đánh_giá 5 sao . mong cửa_hàng cẩn_thận hơn
5,"giao hàng nhanh,sách ok nhé.nên mua nha mn",0,[4],"giao hàng nhanh,sách tốt nhé.nên mua nha mọi người","giao hàng nhanh , sách tốt nhé . nên mua nha mọi người"
5,"Sách đẹp, im màu đẹp, mới kengg, cửa hàng đóng gói cẩn thận, giao hàng siêu nhanh. Nội dung phải đọc mới đánh giá được",0,"[1, 2, 3, 4]","sách đẹp, im màu đẹp, mới kengg, cửa hàng đóng gói cẩn thận, giao hàng siêu nhanh. nội dung phải đọc mới đánh giá được","sách đẹp , im màu đẹp , mới kengg , cửa_hàng đóng_gói cẩn_thận , giao hàng siêu nhanh . nội_dung phải đọc mới đánh_giá được"
5,"Bên ngoài thì rất đẹp, sạch sẽ. Còn nội dung bên trong thì khá hữu ích và sau mỗi chương còn có những trang cho ta viết ra những cảm nhận hay bài học, đánh giá. Rất đáng tiền",0,"[2, 3]","bên ngoài thì rất đẹp, sạch sẽ. còn nội dung bên trong thì khá hữu ích và sau mỗi chương còn có những trang cho ta viết ra những cảm nhận hay bài học, đánh giá. rất đáng tiền","bên ngoài thì rất đẹp , sạch_sẽ . còn nội_dung bên trong thì khá hữu_ích và sau mỗi chương còn có những trang cho ta viết ra những cảm_nhận hay bài_học , đánh_giá . rất đáng tiền"
5,Nhìn ảnh tưởng sách to nhưng về nhỏ hơn mình nghĩ nhưng chất lượng được lắm,0,[2],nhìn ảnh tưởng sách to nhưng về nhỏ hơn mình nghĩ nhưng chất lượng được lắm,nhìn ảnh tưởng sách to nhưng về nhỏ hơn mình nghĩ nhưng chất_lượng được lắm
5,E chỉ mong lần sau shop gói hàng kĩ hơn ạ. Nhận hàng mà e xót mấy quyển sách gê. May mà k bị nhàu shop để 4 quyển trong 1 gói bìa caton . Lúc nhận hộp caton nhàu nát hết,0,"[1, 4]",e chỉ mong lần sau cửa hàng gói hàng kĩ hơn ạ. nhận hàng mà e xót mấy quyển sách gê. may mà không bị nhàu cửa hàng để 4 quyển trong 1 gói bìa caton . lúc nhận hộp caton nhàu nát hết,e chỉ mong lần sau cửa_hàng gói hàng kĩ hơn ạ . nhận hàng mà e xót mấy quyển sách gê . may mà không bị nhàu cửa_hàng để 4 quyển trong 1 gói bìa caton . lúc nhận hộp caton nhàu_nát hết
5,"Có lẽ do vận chuyển nên ở góc sách có hơi cong, giao trước dự kiến nên hơi bất ngờ. Sách xịn",0,"[2, 4]","có lẽ do vận chuyển nên ở góc sách có hơi cong, giao trước dự kiến nên hơi bất ngờ. sách xịn","có_lẽ do vận_chuyển nên ở góc sách có hơi cong , giao trước dự_kiến nên hơi bất_ngờ . sách xịn"
5,Mặc dù có một xíu cấn quăn gốc nhưng không sao.Chủ yếu là nội dung ok,0,[2],mặc dù có một xíu cấn quăn gốc nhưng không sao.chủ yếu là nội dung tốt,mặc_dù có một xíu cấn quăn gốc nhưng không sao . chủ_yếu là nội_dung tốt
5,Ship nhanh lắm luôn,0,[4],giao hàng nhanh lắm luôn,giao hàng nhanh lắm luôn
5,"Bạn sẽ mua sách ngay bây giờ hoặc là sẽ không bao giờ mua sách. Mua ngay đi, Đừng nghĩ nữa.",0,[0],"bạn sẽ mua sách ngay bây giờ hoặc là sẽ không bao giờ mua sách. mua ngay đi, đừng nghĩ nữa.","bạn sẽ mua sách ngay bây_giờ hoặc là sẽ không bao_giờ mua sách . mua ngay đi , đừng nghĩ nữa ."
5,"Sách giao rất nhanh, ở đn nhưng ngày hôm sau đã nhận được sách, đang đọc sách này, thấy khá thú vị",0,"[2, 4]","sách giao rất nhanh, ở đà nẵng nhưng ngày hôm sau đã nhận được sách, đang đọc sách này, thấy khá thú vị","sách giao rất nhanh , ở đà_nẵng nhưng ngày hôm sau đã nhận được sách , đang đọc sách này , thấy khá thú_vị"
5,"Đây là một quyển sách hay về tư duy phản biện. Tư duy phản biện ko phải là cách tranh biện, hơn thua với người khác. Tư duy phản biện là cách phân tích và kiểm chứng tính đúng sai quan điểm, suy nghĩ của chính bản thân và người khác. Sách giao hành nhanh, mình ở đăk lăk 2 ngày là tới nơi. Thu gọn",0,"[2, 4]","đây là một quyển sách hay về tư duy phản biện. tư duy phản biện không phải là cách tranh biện, hơn thua với người khác. tư duy phản biện là cách phân tích và kiểm chứng tính đúng sai quan điểm, suy nghĩ của chính bản thân và người khác. sách giao hành nhanh, mình ở đăk lăk 2 ngày là tới nơi.","đây là một quyển sách hay về tư_duy phản_biện . tư_duy phản_biện không phải là cách tranh biện , hơn thua với người khác . tư_duy phản_biện là cách phân_tích và kiểm_chứng tính đúng sai quan_điểm , suy_nghĩ của chính bản_thân và người khác . sách giao hành nhanh , mình ở đăk lăk 2 ngày là tới nơi ."
5,"Tốt, nhanh, đẹp!",0,[2],"tốt, nhanh, đẹp!","tốt , nhanh , đẹp !"
5,"Nội dung rõ ràng và mạch lạc, dễ hiểu. Tuy nhiên sách có bị trầy sơ ở bìa. Nói chung chất lượng vẫn tốt lắm, không có gì để chê mà giá cũng khá rẻ.",0,"[2, 3]","nội dung rõ ràng và mạch lạc, dễ hiểu. tuy nhiên sách có bị trầy sơ ở bìa. nói chung chất lượng vẫn tốt lắm, không có gì để chê mà giá cũng khá rẻ.","nội_dung rõ_ràng và mạch_lạc , dễ hiểu . tuy_nhiên sách có bị trầy sơ ở bìa . nói_chung chất_lượng vẫn tốt lắm , không có gì để chê mà giá cũng khá rẻ ."
5,Sách đẹp giấy mịn,0,[2],sách đẹp giấy mịn,sách đẹp giấy mịn
5,"Sách gọn nhẹ hơn mình nghĩ nhưng chất lượng thì rất ok, mới không quăn góc hay bụi bẩn, nội dung mình chưa xem qua nhưng về hình thức thì rất tốt tiki giao hàng nhanh. Sẽ ủng hộ tiếp!",0,"[2, 4]","sách gọn nhẹ hơn mình nghĩ nhưng chất lượng thì rất ok, mới không quăn góc hay bụi bẩn, nội dung mình chưa xem qua nhưng về hình thức thì rất tốt tiki giao hàng nhanh. sẽ ủng hộ tiếp!","sách gọn_nhẹ hơn mình nghĩ nhưng chất_lượng thì rất ok , mới không quăn góc hay bụi bẩn , nội_dung mình chưa xem qua nhưng về hình_thức thì rất tốt tiki giao hàng nhanh . sẽ ủng_hộ tiếp !"
5,"Sách khá nhỏ, nội dung chi tiết cô đọng không rườm rà, rất đáng để đọc",0,[2],"sách khá nhỏ, nội dung chi tiết cô đọng không rườm rà, rất đáng để đọc","sách khá nhỏ , nội_dung chi_tiết cô_đọng không rườm_rà , rất đáng để đọc"
5,"sách có hơi bị xước nhẹ bên ngoài, chất liệu giấy và in ấn sắc nét. Giao hàng nhanh, nv tiki giao hàng thái độ phục vụ tốt.",0,"[1, 2, 4]","sách có hơi bị xước nhẹ bên ngoài, chất liệu giấy và in ấn sắc nét. giao hàng nhanh, nhân viên tiki giao hàng thái độ phục vụ tốt.","sách có hơi bị xước nhẹ bên ngoài , chất_liệu giấy và in_ấn sắc nét . giao hàng nhanh , nhân_viên tiki giao hàng thái_độ phục_vụ tốt ."
5,"Shop chuẩn bị và giao bên vận chuyển thì nhanh đấy nhưng giao thì giao lâu phết, thời gian giao dự kiến là 6 1 thì đúng 6 1 nhận luôn. Sách k to lắm đâu mình thấy như cuốn sổ B6 à.",0,"[1, 2, 3, 4]","cửa hàng chuẩn bị và giao bên vận chuyển thì nhanh đấy nhưng giao thì giao lâu phết, thời gian giao dự kiến là 6 1 thì đúng 6 1 nhận luôn. sách không to lắm đâu mình thấy như cuốn sổ b6 à.","cửa_hàng chuẩn_bị và giao bên vận_chuyển thì nhanh đấy nhưng giao thì giao lâu phết , thời_gian giao dự_kiến là 6 1 thì đúng 6 1 nhận luôn . sách không to lắm đâu mình thấy như cuốn sổ b6 à ."
5,đóng gói hàng oke chưa đọc lên chưa đánh giá đc chất lượng nội dung sách ra sao,0,"[2, 3, 4]",đóng gói hàng tốt chưa đọc lên chưa đánh giá được chất lượng nội dung sách ra sao,đóng_gói hàng tốt chưa đọc lên chưa đánh_giá được chất_lượng nội_dung sách ra sao
5,đặt mục tiêu mỗi tháng đọc quyển sách và toàn mua ở shop này. chất lượng tốt.nói không với sách lậu,0,"[1, 2]",đặt mục tiêu mỗi tháng đọc quyển sách và toàn mua ở cửa hàng này. chất lượng tốt.nói không với sách lậu,đặt mục_tiêu mỗi tháng đọc quyển sách và toàn mua ở cửa_hàng này . chất_lượng tốt . nói không với sách lậu
5,"Sách bao bì đóng gói đẹp, chưa đọc nhưng mong là sẽ có cái nhìn tốt với nó",0,"[2, 4]","sách bao bì đóng gói đẹp, chưa đọc nhưng mong là sẽ có cái nhìn tốt với nó","sách bao_bì đóng_gói đẹp , chưa đọc nhưng mong là sẽ có cái nhìn tốt với nó"
5,Giao hàng rất nhanh luôn như mà sách của mình bị xước rất nặng. Giống như bị gãy luôn ý. Nên là mình rất buồn,0,"[2, 4]",giao hàng rất nhanh luôn như mà sách của mình bị xước rất nặng. giống như bị gãy luôn ý. nên là mình rất buồn,giao hàng rất nhanh luôn như mà sách của mình bị xước rất nặng . giống như bị gãy luôn ý . nên là mình rất buồn
5,"Sách đọc rất hay, con gái nên đọc, giá sale nên rất hời",0,"[2, 3]","sách đọc rất hay, con gái nên đọc, giá sale nên rất hời","sách đọc rất hay , con_gái nên đọc , giá sale nên rất hời"
